05/19/2017 15:44:52,RFD,21:44:36,45.662814,-111.044966,4950.07104,195.134693282,-20.2251386016,0.00434573942693
05/19/2017 15:44:57,RFD,21:44:41,45.6628373333,-111.0449495,4949.74296,170.788510297,-49.6917469814,0.00210125554544
05/19/2017 15:45:02,RFD,21:44:47,45.6628405,-111.044971667,4950.39912,236.673281563,-37.9020915452,0.00228281508488
05/19/2017 15:45:07,RFD,21:44:52,45.6628403333,-111.044999667,4950.39912,254.683060705,-20.1753245607,0.00406607631316
05/19/2017 15:45:12,RFD,21:44:57,45.6628376667,-111.045009833,4950.39912,253.732200108,-16.7568804392,0.00486406701568
05/19/2017 15:45:17,RFD,21:45:2,45.6628413333,-111.044996667,4950.7272,255.417418161,-20.080429004,0.00379323541723
05/19/2017 15:45:22,RFD,21:45:7,45.6628455,-111.04497,4951.38336,252.501252753,-37.3918578523,0.00181530141468
05/19/2017 15:45:27,RFD,21:45:12,45.6628453333,-111.044957833,4952.69568,223.5573585,-48.381353353,0.000939516061547
05/19/2017 15:45:32,RFD,21:45:17,45.6628366667,-111.044965167,4954.99224,215.230412927,-0.0781824887738,0.00173338582593
05/19/2017 15:45:37,RFD,21:45:22,45.6628338333,-111.044972833,4954.99224,222.671269414,-0.0575645892945,0.00235423200758
05/19/2017 15:45:42,RFD,21:45:27,45.6628368333,-111.0449695,4955.6484,223.727931254,5.83559571369,0.0019438010131
05/19/2017 15:45:47,RFD,21:45:32,45.662842,-111.044967167,4953.67992,234.541266955,-15.837059473,0.00147439171578
05/19/2017 15:45:52,RFD,21:45:37,45.6628428333,-111.0449645,4953.67992,232.397705557,-18.5842839062,0.00126252314652
05/19/2017 15:45:57,RFD,21:45:42,45.6628445,-111.044952,4955.32032,177.549892455,10.1500163759,0.000554031062401
